Code,Location,District,Registered,Envelopes,Valid,Občanská demokratická strana,Řád národa - Vlastenecká unie,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Česká str.sociálně demokrat.,Radostné Česko,STAROSTOVÉ A NEZÁVISLÍ,Komunistická str.Čech a Moravy,Strana zelených,"ROZUMNÍ-stop migraci,diktát.EU",Strana svobodných občanů,Blok proti islam.-Obran.domova,Občanská demokratická aliance,Česká pirátská strana,Referendum o Evropské unii,TOP 09,ANO 2011,Dobrá volba 2016,SPR-Republ.str.Čsl. M.Sládka,Křesť.demokr.unie-Čs.str.lid.,REALISTÉ,SPORTOVCI,Dělnic.str.sociální spravedl.,Svob.a př.dem.-T.Okamura (SPD),Strana Práv Občanů
579581, Trutnov, Obec: Pec pod Sněžkou,463,367,366,121,0,0,8,0,19,9,5,1,3,0,0,72,1,41,45,0,0,14,3,0,2,16,0
579581, Trutnov, Obec: Pec pod Sněžkou,243,173,173,62,0,0,4,0,10,4,4,2,3,1,0,23,0,16,24,2,0,0,2,1,0,12,0
579599, Trutnov, Obec: Pilníkov,571,"58,56",571,51,0,1,31,1,22,51,9,5,8,2,1,54,1,21,202,0,0,16,6,2,0,85,2
579602, Trutnov, Obec: Prosečné,294,"64,47",290,33,0,0,15,0,20,36,0,7,0,0,0,28,0,11,87,0,0,2,3,2,0,46,0
579629, Trutnov, Obec: Radvanice,398,"51,09",396,35,0,0,24,0,13,57,3,7,2,1,0,40,1,10,135,0,2,15,0,0,3,48,0
579637, Trutnov, Obec: Rtyně v Podkrkonoší,872,564,564,61,0,2,46,2,27,36,7,6,11,1,4,44,0,18,174,1,0,51,0,1,1,60,2
579637, Trutnov, Obec: Rtyně v Podkrkonoší,777,449,449,40,2,0,43,0,20,34,7,6,7,2,0,41,1,17,122,0,1,33,3,2,1,65,0
579637, Trutnov, Obec: Rtyně v Podkrkonoší,823,593,593,55,2,0,41,0,32,27,5,7,13,0,0,63,0,27,176,0,3,67,5,0,1,60,2
579645, Trutnov, Obec: Rudník,256,160,160,19,0,0,7,0,9,21,3,1,1,0,1,10,1,0,71,1,0,4,0,0,0,10,0
579645, Trutnov, Obec: Rudník,645,380,380,32,0,0,20,1,38,39,4,3,5,1,0,15,0,21,133,0,2,15,0,1,0,46,2
579645, Trutnov, Obec: Rudník,297,183,183,18,1,0,10,0,20,16,2,4,0,0,0,25,0,4,57,0,1,0,2,0,0,20,1
579645, Trutnov, Obec: Rudník,518,256,256,23,0,0,15,0,30,8,1,4,4,1,0,34,0,12,85,0,0,6,1,0,2,24,0
548812, Trutnov, Obec: Stanovice,32,"65,31",32,7,0,0,1,0,8,2,0,1,0,0,0,1,0,4,5,0,0,0,0,0,0,3,0
579661, Trutnov, Obec: Staré Buky,319,"70,42",315,56,0,0,24,0,5,26,2,1,6,0,0,24,0,2,122,0,0,7,0,2,2,36,0
579696, Trutnov, Obec: Strážné,170,"79,44",170,57,1,0,7,0,5,1,3,0,5,0,0,32,1,18,27,0,0,7,1,0,0,5,0
579726, Trutnov, Obec: Suchovršice,203,"70,98",203,28,0,0,15,1,7,16,1,0,4,0,0,13,0,3,63,0,0,20,0,2,0,29,1
579734, Trutnov, Obec: Svoboda nad Úpou,931,580,580,84,4,0,44,0,14,40,3,7,16,7,0,61,1,30,147,0,3,32,6,0,2,67,0
579734, Trutnov, Obec: Svoboda nad Úpou,716,449,449,58,0,0,27,0,4,39,5,10,2,1,0,38,0,29,155,2,3,14,0,0,1,61,0
579742, Trutnov, Obec: Špindlerův Mlýn,901,"76,42",890,206,0,0,35,0,75,27,18,5,12,1,3,136,2,91,162,2,0,38,6,0,0,67,4
579751, Trutnov, Obec: Trotina,44,"64,71",43,3,0,0,7,0,4,3,0,0,0,0,0,5,0,0,15,0,0,0,0,0,0,6,0
579025, Trutnov, Obec: Trutnov,96,60,60,9,0,0,3,0,0,10,0,1,1,0,0,5,0,0,23,0,0,2,0,0,0,6,0
579025, Trutnov, Obec: Trutnov,1 132,571,571,110,1,0,24,0,19,52,10,3,6,0,2,65,0,29,154,1,5,17,4,0,1,65,3
579025, Trutnov, Obec: Trutnov,1 219,720,719,91,2,0,50,0,20,37,11,8,18,1,1,93,0,33,217,0,3,18,3,0,4,103,2
579025, Trutnov, Obec: Trutnov,825,486,486,60,2,0,31,1,12,31,3,1,8,1,1,50,0,14,171,0,2,21,1,1,2,66,1
579025, Trutnov, Obec: Trutnov,1 258,745,745,104,1,1,65,1,17,36,8,9,19,0,0,101,1,30,222,0,3,16,3,1,1,100,2
579025, Trutnov, Obec: Trutnov,882,479,479,58,0,0,36,0,11,48,6,5,12,1,0,54,1,16,152,0,3,13,4,1,3,51,2
579025, Trutnov, Obec: Trutnov,1 068,657,657,101,1,0,38,2,17,40,11,3,14,2,1,76,3,22,214,0,2,25,4,0,1,77,1
579025, Trutnov, Obec: Trutnov,582,376,376,95,0,0,10,0,14,20,7,3,6,0,1,48,1,26,94,1,0,7,2,1,1,38,0
579025, Trutnov, Obec: Trutnov,789,498,498,78,0,1,54,0,12,46,4,2,4,0,0,52,1,16,151,0,2,12,2,2,0,57,0
579025, Trutnov, Obec: Trutnov,834,484,484,80,0,1,31,0,15,33,8,3,3,0,2,66,0,16,140,1,2,24,3,1,0,53,0
579025, Trutnov, Obec: Trutnov,682,411,411,96,1,1,22,0,12,21,2,1,11,0,0,43,2,18,120,0,0,9,0,0,0,48,3
579025, Trutnov, Obec: Trutnov,830,581,580,87,0,0,39,0,16,56,7,4,6,0,0,69,0,15,199,0,0,19,3,1,1,57,1
579025, Trutnov, Obec: Trutnov,780,495,495,92,0,0,23,0,15,37,9,0,7,0,0,52,0,21,169,0,0,8,2,1,0,52,0
579025, Trutnov, Obec: Trutnov,958,662,662,130,2,0,41,2,14,25,16,7,7,0,0,90,0,16,216,1,2,31,1,0,1,52,3
579025, Trutnov, Obec: Trutnov,577,382,382,86,0,0,21,0,7,20,7,0,6,0,0,51,0,23,100,1,1,17,2,1,0,32,3
579025, Trutnov, Obec: Trutnov,1 812,560,559,132,0,0,19,0,17,20,11,3,10,1,1,83,2,34,120,0,5,17,3,1,1,68,2
579025, Trutnov, Obec: Trutnov,767,525,525,99,0,0,26,0,11,42,3,3,10,0,1,59,1,28,171,0,0,18,0,0,2,45,2
579025, Trutnov, Obec: Trutnov,766,513,509,89,1,0,23,0,12,40,5,3,5,0,0,61,0,27,166,0,1,17,3,0,1,51,1
579025, Trutnov, Obec: Trutnov,765,485,485,87,1,0,24,0,10,38,7,3,10,0,0,72,4,6,159,2,1,16,1,0,1,42,1
579025, Trutnov, Obec: Trutnov,510,375,375,105,0,0,24,0,12,24,2,1,5,0,1,41,0,21,88,1,0,17,1,0,2,27,0
579025, Trutnov, Obec: Trutnov,603,450,450,87,0,0,19,0,12,30,7,0,9,1,1,61,1,23,144,0,1,11,2,0,0,39,0
579025, Trutnov, Obec: Trutnov,771,551,551,106,0,0,26,1,12,34,10,1,9,0,0,82,1,24,155,1,1,24,3,0,0,38,0
579025, Trutnov, Obec: Trutnov,892,559,559,106,1,0,32,0,8,34,11,1,6,0,0,84,0,24,155,1,6,10,1,0,0,69,3
579025, Trutnov, Obec: Trutnov,785,546,546,107,0,0,27,0,17,25,4,2,15,0,0,62,0,17,196,0,2,19,5,1,0,45,2
579025, Trutnov, Obec: Trutnov,863,543,543,107,0,1,23,0,12,42,6,4,7,0,0,67,0,30,167,0,1,18,3,0,2,47,1
579025, Trutnov, Obec: Trutnov,780,441,441,73,1,2,26,1,15,32,10,3,14,0,0,69,1,11,117,0,1,16,3,1,1,40,0
579025, Trutnov, Obec: Trutnov,670,401,401,46,0,0,16,2,15,28,8,3,14,0,0,52,1,10,138,0,0,15,2,0,1,44,3
579025, Trutnov, Obec: Trutnov,221,141,141,21,0,0,4,0,1,14,3,0,0,0,0,20,0,10,43,0,0,10,0,0,1,11,2
579025, Trutnov, Obec: Trutnov,165,94,94,7,0,0,5,1,1,8,0,1,0,0,0,7,0,2,44,0,0,1,0,0,0,15,0
579025, Trutnov, Obec: Trutnov,214,92,90,8,0,0,12,0,1,8,2,4,1,0,0,8,0,1,30,0,0,4,1,0,1,9,0
579025, Trutnov, Obec: Trutnov,342,226,226,28,0,0,21,0,8,32,4,0,0,0,0,40,0,7,63,0,0,3,1,1,2,14,1
579025, Trutnov, Obec: Trutnov,523,387,387,112,2,0,13,0,7,32,5,4,8,0,0,45,4,10,83,0,1,12,2,0,2,43,1
579025, Trutnov, Obec: Trutnov,206,154,154,31,0,0,4,0,2,17,3,2,4,0,0,13,0,8,40,1,0,6,0,0,0,22,0
579025, Trutnov, Obec: Trutnov,126,70,70,19,1,0,5,0,0,1,0,0,0,0,1,11,0,1,24,0,0,1,0,0,0,6,0
579025, Trutnov, Obec: Trutnov,285,178,178,23,0,0,22,0,2,19,2,1,4,0,0,25,0,7,48,0,0,6,1,3,0,15,0
579025, Trutnov, Obec: Trutnov,62,48,48,6,0,0,0,0,0,0,0,0,3,0,0,8,0,0,23,0,0,0,0,0,0,8,0
579025, Trutnov, Obec: Trutnov,1 812,560,559,132,0,0,19,0,17,20,11,3,10,1,1,83,2,34,120,0,5,17,3,1,1,68,2
579025, Trutnov, Obec: Trutnov,767,525,525,99,0,0,26,0,11,42,3,3,10,0,1,59,1,28,171,0,0,18,0,0,2,45,2
579025, Trutnov, Obec: Trutnov,766,513,509,89,1,0,23,0,12,40,5,3,5,0,0,61,0,27,166,0,1,17,3,0,1,51,1
579025, Trutnov, Obec: Trutnov,765,485,485,87,1,0,24,0,10,38,7,3,10,0,0,72,4,6,159,2,1,16,1,0,1,42,1
579025, Trutnov, Obec: Trutnov,510,375,375,105,0,0,24,0,12,24,2,1,5,0,1,41,0,21,88,1,0,17,1,0,2,27,0
579025, Trutnov, Obec: Trutnov,603,450,450,87,0,0,19,0,12,30,7,0,9,1,1,61,1,23,144,0,1,11,2,0,0,39,0
579025, Trutnov, Obec: Trutnov,771,551,551,106,0,0,26,1,12,34,10,1,9,0,0,82,1,24,155,1,1,24,3,0,0,38,0
579025, Trutnov, Obec: Trutnov,892,559,559,106,1,0,32,0,8,34,11,1,6,0,0,84,0,24,155,1,6,10,1,0,0,69,3
579025, Trutnov, Obec: Trutnov,785,546,546,107,0,0,27,0,17,25,4,2,15,0,0,62,0,17,196,0,2,19,5,1,0,45,2
579025, Trutnov, Obec: Trutnov,863,543,543,107,0,1,23,0,12,42,6,4,7,0,0,67,0,30,167,0,1,18,3,0,2,47,1
579025, Trutnov, Obec: Trutnov,780,441,441,73,1,2,26,1,15,32,10,3,14,0,0,69,1,11,117,0,1,16,3,1,1,40,0
579025, Trutnov, Obec: Trutnov,670,401,401,46,0,0,16,2,15,28,8,3,14,0,0,52,1,10,138,0,0,15,2,0,1,44,3
579025, Trutnov, Obec: Trutnov,221,141,141,21,0,0,4,0,1,14,3,0,0,0,0,20,0,10,43,0,0,10,0,0,1,11,2
579025, Trutnov, Obec: Trutnov,165,94,94,7,0,0,5,1,1,8,0,1,0,0,0,7,0,2,44,0,0,1,0,0,0,15,0
579025, Trutnov, Obec: Trutnov,214,92,90,8,0,0,12,0,1,8,2,4,1,0,0,8,0,1,30,0,0,4,1,0,1,9,0
579025, Trutnov, Obec: Trutnov,342,226,226,28,0,0,21,0,8,32,4,0,0,0,0,40,0,7,63,0,0,3,1,1,2,14,1
579025, Trutnov, Obec: Trutnov,523,387,387,112,2,0,13,0,7,32,5,4,8,0,0,45,4,10,83,0,1,12,2,0,2,43,1
579025, Trutnov, Obec: Trutnov,206,154,154,31,0,0,4,0,2,17,3,2,4,0,0,13,0,8,40,1,0,6,0,0,0,22,0
579025, Trutnov, Obec: Trutnov,126,70,70,19,1,0,5,0,0,1,0,0,0,0,1,11,0,1,24,0,0,1,0,0,0,6,0
579025, Trutnov, Obec: Trutnov,285,178,178,23,0,0,22,0,2,19,2,1,4,0,0,25,0,7,48,0,0,6,1,3,0,15,0
579025, Trutnov, Obec: Trutnov,62,48,48,6,0,0,0,0,0,0,0,0,3,0,0,8,0,0,23,0,0,0,0,0,0,8,0
579025, Trutnov, Obec: Trutnov,342,226,226,28,0,0,21,0,8,32,4,0,0,0,0,40,0,7,63,0,0,3,1,1,2,14,1
579025, Trutnov, Obec: Trutnov,523,387,387,112,2,0,13,0,7,32,5,4,8,0,0,45,4,10,83,0,1,12,2,0,2,43,1
579025, Trutnov, Obec: Trutnov,206,154,154,31,0,0,4,0,2,17,3,2,4,0,0,13,0,8,40,1,0,6,0,0,0,22,0
579025, Trutnov, Obec: Trutnov,126,70,70,19,1,0,5,0,0,1,0,0,0,0,1,11,0,1,24,0,0,1,0,0,0,6,0
579025, Trutnov, Obec: Trutnov,285,178,178,23,0,0,22,0,2,19,2,1,4,0,0,25,0,7,48,0,0,6,1,3,0,15,0
579025, Trutnov, Obec: Trutnov,62,48,48,6,0,0,0,0,0,0,0,0,3,0,0,8,0,0,23,0,0,0,0,0,0,8,0
579769, Trutnov, Obec: Třebihošť,229,"65,80",225,34,0,0,13,0,7,21,5,4,6,1,1,29,0,14,53,0,0,10,1,0,1,25,0
579777, Trutnov, Obec: Úpice,763,491,491,48,1,0,31,2,8,65,4,3,3,1,0,32,1,16,173,0,0,24,2,1,0,71,1
579777, Trutnov, Obec: Úpice,572,332,331,34,0,1,17,1,4,23,2,5,1,0,0,20,0,12,132,2,0,18,1,0,2,54,1
579777, Trutnov, Obec: Úpice,940,376,376,39,2,0,25,0,20,27,4,2,0,0,0,30,0,20,115,0,0,29,6,0,0,48,1
579777, Trutnov, Obec: Úpice,931,583,581,71,0,1,26,0,26,31,6,5,2,0,3,54,0,30,224,0,1,41,4,0,0,50,4
579777, Trutnov, Obec: Úpice,1 032,591,591,53,0,0,41,0,12,57,6,9,9,0,0,48,1,23,225,1,4,27,3,1,0,69,1
579777, Trutnov, Obec: Úpice,289,157,157,18,0,1,13,0,4,15,2,2,0,0,0,6,0,9,53,0,2,13,0,0,0,15,1
579785, Trutnov, Obec: Velké Svatoňovice,755,486,486,54,1,2,31,2,16,32,3,5,13,1,0,53,1,25,153,0,0,35,3,0,1,50,2
579785, Trutnov, Obec: Velké Svatoňovice,263,163,163,11,0,0,8,0,7,11,1,1,2,0,0,21,0,4,61,0,1,9,4,0,0,22,0
579793, Trutnov, Obec: Velký Vřešťov,121,"64,02",121,8,0,0,10,0,9,5,2,1,5,0,0,8,0,11,47,0,0,3,0,1,0,10,1
574597, Trutnov, Obec: Vilantice,112,"72,26",111,5,0,1,9,1,9,12,0,0,1,0,0,14,0,3,25,0,0,11,0,0,0,19,1
579815, Trutnov, Obec: Vítězná,447,214,213,21,0,0,4,0,5,17,0,4,1,1,0,16,1,24,63,0,3,3,1,0,2,47,0
579815, Trutnov, Obec: Vítězná,435,275,275,23,0,0,9,0,4,16,3,8,5,0,0,27,0,37,84,1,2,10,1,0,2,38,1
579815, Trutnov, Obec: Vítězná,218,127,127,9,0,1,9,0,2,3,3,1,4,2,0,20,0,17,44,0,0,1,0,0,0,11,0
579823, Trutnov, Obec: Vlčice,257,"63,93",255,41,1,1,7,2,10,33,2,2,3,0,0,31,1,15,79,0,3,4,3,0,0,17,0
579831, Trutnov, Obec: Vlčkovice v Podkrkonoší,186,"59,81",186,16,0,0,7,0,5,10,1,1,2,0,2,17,0,7,87,0,0,6,3,1,1,20,0
579858, Trutnov, Obec: Vrchlabí,771,498,498,76,2,0,19,0,71,32,4,5,9,1,0,51,0,24,117,0,0,19,4,0,1,59,1
579858, Trutnov, Obec: Vrchlabí,1 001,706,706,107,0,0,22,1,93,36,10,6,29,0,0,88,1,33,185,0,0,23,2,1,1,63,1
579858, Trutnov, Obec: Vrchlabí,1 228,515,515,89,0,3,17,0,73,19,7,5,9,0,0,55,0,41,95,0,0,16,5,1,3,68,1
579858, Trutnov, Obec: Vrchlabí,751,516,516,78,2,1,21,2,73,27,10,2,5,0,0,51,0,19,148,0,0,17,8,0,1,49,2
579858, Trutnov, Obec: Vrchlabí,660,411,411,41,1,0,20,0,56,19,7,2,5,2,0,26,1,30,130,2,0,15,1,0,0,49,4
579858, Trutnov, Obec: Vrchlabí,820,522,522,60,2,0,28,0,81,30,6,4,9,1,1,54,0,22,148,2,0,7,1,1,5,58,0
579858, Trutnov, Obec: Vrchlabí,683,402,402,44,0,1,22,0,56,16,3,0,8,0,0,36,0,15,140,0,0,20,4,1,6,28,1
579858, Trutnov, Obec: Vrchlabí,931,673,673,68,0,1,39,2,110,36,5,3,10,0,0,51,0,27,231,0,0,18,1,0,2,65,0
579858, Trutnov, Obec: Vrchlabí,1 636,1 079,1 078,128,3,1,61,1,150,59,21,14,14,6,1,143,1,49,274,1,3,21,6,1,1,113,0
579858, Trutnov, Obec: Vrchlabí,1 443,992,992,131,0,0,41,0,172,34,10,5,19,1,1,107,2,59,243,0,3,44,3,0,1,105,1
548839, Trutnov, Obec: Zábřezí-Řečice,93,"80,17",93,10,0,0,2,0,3,7,0,0,3,0,0,8,0,7,40,0,0,2,0,1,2,7,1
548847, Trutnov, Obec: Zdobín,71,"73,20",71,7,0,0,6,0,6,2,1,0,1,0,0,6,0,4,30,0,0,0,0,0,2,6,0
579866, Trutnov, Obec: Zlatá Olešnice,87,"53,05",87,17,0,0,1,0,2,11,1,2,3,0,0,7,0,6,25,0,0,1,2,0,1,8,0
579874, Trutnov, Obec: Žacléř,1 110,580,580,92,3,0,28,0,5,73,7,10,0,0,0,59,1,22,193,1,1,7,1,3,0,62,5
579874, Trutnov, Obec: Žacléř,892,499,498,64,0,0,43,0,8,64,4,5,7,2,0,31,0,12,194,0,1,9,2,0,0,48,1
579874, Trutnov, Obec: Žacléř,455,238,237,36,0,0,16,1,2,16,2,5,1,0,0,31,0,2,92,0,0,5,1,2,0,20,1
579874, Trutnov, Obec: Žacléř,178,110,110,14,0,0,5,0,1,13,2,0,7,0,0,16,2,4,30,0,0,2,0,0,0,8,3
